url,price_value,price_type,expenses_value,expenses_type,square_meters_area_0,bedrooms_0,bathrooms_0,location,description,CARD_CONTACT_MODAL,rooms_0,CARD_WHATSAPP,un,a,baño1,baño2,baño5,baño20,parking_0,baño99,baño18,C_integrada,C_independiente,Patio,Sep_check,id_publicacion
/propiedades/clasificado/veclapin-vendo-departamento-financiado-de-1-dormitorio-y-medio-57324430.html?n_src=Listado&n_pills=Encargado&n_pg=31&n_pos=14,125000,USD,,,55.0,1.0,1.0,"Nueva Córdoba, Córdoba","E. M. Servicios Inmobiliarios Vende departamentos financiados en nueva cordoba. Ubicacion bv. Illia 150, esquema de financiacion entrega 50% Y saldo contra entrega. fecha de posesion julio del año 2027. este departamento en particular: La unidad cuenta con un dormitorio con placard y medio (o estudio ideal home office), baño completo, cocina integrada, estar-comedor luminoso, balcón. otras opciones disponibles de dos dormitorio Y de un dormitorioxintel(anm-anm-171)",Contactar,2.0,WhatsApp,,,,,,,,,,1,0,0,1,57324430
/propiedades/clasificado/veclapin-excelente-emprendimiento-patagonia-15-nueva-cordoba-57625288.html?n_src=Listado&n_pills=Encargado&n_pg=31&n_pos=15,81500,USD,,,65.0,1.0,1.0,"Nueva Córdoba, Córdoba","Av. Velez sarsfield 1165 – edificio patagonia 15 Ofrecemos junto a Patagonia, emprendimiento Patagonia 15, este edificio en construcción en el corazón de Nueva Córdoba cuenta con tipologías para cada necesidad. Departamentos de 1 y 2 dormitorios y locales comerciales. financiacion! consultar disponibilidad de torre I y iicaracterísticas de la unidad 1° &quot;I&quot; -Departamento-Living Comedor-Cocina-1 dormitorio-1 baño completo-Balcón terrazaEspacios cómodos y luminosos para compartir con tus personas favoritas, te ofrecemos esta gran oportunidad! financiación! Entrega en diciembre de 2026. el edificioeste edificio cuenta con departamentos de 1 y 2 dormitorios que se caracterizan por su excelente nivel de terminaciones. Departamentos: 1 y 2 dormitorios. Oficinas disponibles. 9 pisos más azotea. Parking propio para propietarios. Amenities: Terraza, sum, Solárium, Pileta, Quincho y Asadores. Fecha de entrega: Diciembre 2026. Posibilidad de financiación. contactanos para mas informacion! Patagonia 15 apVer datosLas medidas publicadas son aproximadas. Los valores publicados pueden sufrir variaciones. cpcpi 5201",Contactar,2.0,WhatsApp,,,,,,,,,,0,0,0,0,57625288
/propiedades/clasificado/veclapin-departamento-en-nueva-cordoba-tipo-duplex-a-estrenar!-57071860.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=31&n_pos=16,118000,USD,,,50.0,1.0,2.0,"Nueva Córdoba, Córdoba","Departamento tipo dúplex en Torres del Este – Illia 542. Piso 13 &quot;D&quot;Moderno departamento en Torres del Este, ubicado sobre Illia 542. La unidad se desarrolla en dos plantas, con un diseño funcional y luminoso. Living comedor amplio, con salida a un balcón espacioso orientado hacia el contrafrente interno, lo que asegura tranquilidad y buena iluminación. Cocina equipada con muebles bajo mesada y alacena. Dos baños completos, uno de ellos en suite, más un toilette de cortesía en la planta baja. Distribución tipo dúplex que brinda comodidad y privacidad en los espacios. Un departamento ideal para quienes buscan amplitud, confort y una ubicación estratégica en Nueva Có medidas publicadas son aproximadas. Los valores publicados pueden sufrir variaciones. cpcpi 5201",Contactar,2.0,WhatsApp,,,,,,,,,,0,0,0,0,57071860
/propiedades/clasificado/veclapin-venta-departamento-nueva-cordoba-1-dormitorio-en-58265480.html?n_src=Listado&n_pills=Luminoso&n_pg=31&n_pos=17,94701,USD,,,58.0,1.0,1.0,"Nueva Córdoba, Córdoba","Taiana Propiedades te invita a conocer: En barrio Nueva Córdoba, sobre avenida Vélez Sarsfield al 1300, este departamento de un dormitorio en venta, ubicado dentro del emprendimiento Guarida X. Características destacables: • 1 dormitorio• Estar comedor • Cocina integrada• 1 baño completo• Excelente ventilación e iluminación naturalUbicación: Ubicada en una zona estratégica de Nueva Córdoba, con cercanía al Patio Olmos y Parque Sarmiento, ofreciendo fácil acceso a servicios, comercios, universidades y los principales puntos de la ciudad. La información detallada es exclusiva de taiana propiedades y es susceptible a modificación sin previo aviso. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos, referenciales y no contractuales. Los precios enunciados son meramente orientativos y están sujetos a modificación sin previo aviso, como así también su disponibilidad. -",Contactar,2.0,WhatsApp,,,,,,,,,,1,0,1,1,58265480
/propiedades/clasificado/veclapin-venta-departamento-1dormitorio-en-nueva-cordoba-58519897.html?n_src=Listado&n_pills=Luminoso&n_pg=31&n_pos=18,123803,USD,,,56.0,1.0,1.0,"Nueva Córdoba, Córdoba","Taiana Propiedades te invita a conocer: En barrio Nueva Córdoba, sobre avenida Vélez Sarsfield al 1300, este departamento de un dormitorio en venta, ubicado dentro del emprendimiento Guarida X. Características destacables: • 1 dormitorio• Estar comedor amplio y luminoso• Cocina separada• 1 baño completo• Terraza propia• Excelente ventilación e iluminación naturalUbicación: Ubicada en una zona estratégica de Nueva Córdoba, con cercanía al Patio Olmos y Parque Sarmiento, ofreciendo fácil acceso a servicios, comercios, universidades y los principales puntos de la ciudad. La información detallada es exclusiva de taiana propiedades y es susceptible a modificación sin previo aviso. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos, referenciales y no contractuales. Los precios enunciados son meramente orientativos y están sujetos a modificación sin previo aviso, como así también su disponibilidad. -",Contactar,2.0,WhatsApp,,,,,,,,,,0,1,1,1,58519897
/propiedades/clasificado/veclapin-mapa-08-semi-pisos-exclusivos-a-estrenar-en-nueva-58352943.html?n_src=Listado&n_pills=Quincho&n_pg=31&n_pos=19,115400,USD,,,63.0,1.0,1.0,"Nueva Córdoba, Córdoba","Te invitamos a conocer: mapa 08En barrio Nueva Córdoba, sobre calle Balcarce al 565, se encuentra este emprendimiento en venta. ¡semi-pisos exlusivos con disposición frente! Características destacables: – Departamentos de 1 dormitorio– Departamentos de 1 y 1/2 dormitorio– Dúplex de 1 dormitorio– Dúplex de 2 dormitorios– Local comercial en planta bajaEspecificaciones técnicas: – Carpintería de aluminio en grandes ventanales– Piso porcelanato– Revestimiento porcelanato en cocinas y baños– Mesadas de granito natural– Paredes terminadas en yeso– Hall de ingreso de jerarquía con iluminación led automatizada– Cámaras de seguridad interior y exterior– Grifería monocomando en cocinas y baños– Ascensores con puertas automáticas y cabina de acero inoxidable– Previsión para instalación de aire acondicionado tipo split– Previsión para instalación de teléfono, internet de banda ancha, fibra óptica y tv cable– Iluminación led automatizada en espacios comunes– Sistema de vigilancia virtual a través de tótem de seguridad– Video portero inteligente con app móvilAmenidades: Terraza y Quincho completamente equipadoUbicación: Ubicado en una de las zonas más consolidadas de Nueva Córdoba, sobre calle Balcarce al 565, con excelente conectividad y cercanía a espacios verdes, polos gastronómicos y centros educativos. Una propuesta pensada tanto para vivienda como para inversión, en un entorno de alta demanda y crecimiento sostenido. La información detallada es exclusiva de taiana propiedades y es susceptible a modificación sin previo aviso. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos, referenciales y no contractuales. Los precios enunciados son meramente orientativos y están sujetos a modificación sin previo aviso, como así también su disponibilidad. -",Contactar,3.0,WhatsApp,,,,,,,,,,0,0,0,0,58352943
/propiedades/clasificado/veclapin-departamento-en-pozo-entrega-marzo-2026-57714279.html?n_src=Listado&n_pills=SUM&n_pg=31&n_pos=20,117000,USD,,,49.0,1.0,1.0,"Nueva Córdoba, Córdoba","Torre aurus – Vélez Sársfield 677Torre Aurus es un desarrollo premium ubicado en Vélez Sársfield 677, en una de las zonas con mayor crecimiento y demanda de la ciudad. El edificio se distingue por su excelente calidad constructiva, diseño moderno y terminaciones cuidadosamente seleccionadas, que combinan confort, solidez y una estética de categoría. El proyecto ofrece amenities pensados para brindar mayor comodidad y funcionalidad en la vida diaria: • Gimnasio completamente equipado• sum ideal para eventos y reuniones• Espacio de coworking moderno, ideal para quienes trabajan desde casa• Parking propio• Hall de ingreso con diseño contemporáneoSu ubicación es estratégica, con cercanía a universidades, comercios, bancos, servicios y líneas de transporte, además de una rápida conexión con Nueva Córdoba y el centro de la ciudad. Esto lo convierte en una excelente opción tanto para quienes buscan vivir con comodidad y conectividad, como para inversores que priorizan un producto moderno con alta proyección de valorización. Financiación disponible: Entrega del 40% y saldo en 36 cuotas en pesos ajustadas al Índice de la cac (Cámara Argentina de la Construcción). Ver datos apVer datosLas medidas publicadas son aproximadas. Los valores publicados pueden sufrir variaciones. cpcpi 5201",Contactar,2.0,WhatsApp,,,,,,,,,,0,0,0,0,57714279
/propiedades/clasificado/veclapin-venta-depto-1-dorm-al-lado-de-ciudad-universitaria-con-54855120.html?n_src=Listado&n_pills=Luminoso&n_pg=31&n_pos=21,125000,USD,,,72.0,1.0,1.0,"Nueva Córdoba, Córdoba","Exclusivo departamento a estrenar en Palatinus TrejoTaiana Propiedades te presenta una oportunidad única: un departamento en la mejor ubicación de Nueva Córdoba. Características del departamento: - 1 dormitorio con placard con interiores- Placard en pasilllo- Cocina americana con bajo mesada y alacena- Living-comedor con salida al balcón- 1 Baño completo- BalcónPalatinus Trejo: - Seguridad- Cocheras disponibles- Terminaciones y detalles de primera calidad- Ascensores de primera calidad y de alta velocidad- Vistas destacables del corazón de Nueva Córdoba - Locales comerciales en planta bajaEntorno y localización- Al lado de ciudad universitaria y del corazón de Güemes- Acceso a puntos culturales de la ciudad* Las imágenes son a modo de referencia. Contáctanos hoy mismo y agendá una visita. La información detallada es exclusiva de taiana propiedades y es susceptible a modificación sin previo aviso. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos, referenciales y no contractuales. Los precios enunciados son meramente orientativos y están sujetos a modificación sin previo aviso, como así también su disponibilidad. -",Contactar,2.0,WhatsApp,,,,,,,,,,1,0,0,1,54855120
/propiedades/clasificado/veclapin-venta-1-dor-illia-542-u$s-92900-58452833.html?n_src=Listado&n_pg=31&n_pos=22,92900,USD,,,45.0,1.0,1.0,"Nueva Córdoba, Córdoba",Surban Negocios Inmobiliarios Vende. Departamento de 1 Dormitorio. Cocina Integrada. Bajo mesada y Alacenas. Mesada. Balcon. Amplio. A Estrenar. 45 m2. 3er Piso. Ventas Miguel Puentes Te Ver datos236,Contactar,2.0,,,,,,,,,,,1,0,0,1,58452833
/propiedades/clasificado/veclapin-depto-nva-cba-oportunidad!-tbu50123-ap-58719088.html?n_src=Listado&n_pills=Encargado&n_pg=31&n_pos=23,136000,USD,,,55.0,1.0,1.0,"Nueva Córdoba, Córdoba","Te invitamos a conocer: En barrio Nueva Cordoba, sobre calle Ambrosio Olmos al 700 edificio de departamentos Ignea 15 en venta. Características destacables: 4 locales comerciales en pb57 departamentos de 1 dormitorio28 departamentos de 1y ½. Dormitorios3 departamentos de 2 dormitorios con terraza, 2 subsuelos de cocheras. Características de los departamentos: Unidades con kitchenette o cocinas (según tipología) Mesada de granito en todas las tipologíasDormitorios con frente de placardAberturas de aluminioPuertas madera mdfbaños con vanitorysPrevision para A/A en todas las tipologíasExcelente ubicación sobre Av. Ambrosio Olmos al 700 a pocos metros del Parque las Tejas, Ciudad Universitaria; próximo a Plaza España y a minutos del centro de la ciudad. La información detallada es exclusiva de taiana propiedades y es susceptible a modificación sin previo aviso. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos, referenciales y no contractuales. Los precios enunciados son meramente orientativos y están sujetos a modificación sin previo aviso, como así también su disponibilidad. -",Contactar,2.0,WhatsApp,,,,,,,,,,0,0,0,0,58719088
/propiedades/clasificado/veclapin-depa-en-venta-diseno-balcon-amenities-58469705.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=31&n_pos=24,130900,USD,,,70.0,1.0,2.0,"Nueva Córdoba, Córdoba","Lumo – Montevideo 29, Bº Nueva Córdoba? • Ubicación estratégica en el corazón de Nueva Córdoba • Entorno comercial, gastronómico y universitario (actividad 24 hs) • Unidades de 1 y 2 dormitorios • Opciones flex / balcón / patio • Dúplex de 2 dormitorios con terraza propia • Superficies desde 47 m² hasta 110 m² • sum con asador • Pileta y solarium en terraza • Diseño contemporáneo y terminaciones de calidad",Contactar,3.0,WhatsApp,,,,,,,,,,0,0,1,0,58469705
/propiedades/clasificado/veclapin-venta-oportunidad-inversor-departamento-de-un-54365124.html?n_src=Listado&n_pills=Pileta&n_pg=31&n_pos=25,110954,USD,,,51.0,1.0,1.0,"Nueva Córdoba, Córdoba","Juarez beltran villa allende - vendepropiedad/caracteristicas: excelente oportunidad para inversor, ideal para alquiler temporario debido a su estratégica ubicación y a su cercanía con el Hospital Privado, la Universidad, Quality Espacio. Se trata de un departamento de un dormitorio en Torre 1 de Complejo Opera Plaza, frente a la utn y a minutos de Ciudad Universitaria. El mismo está compuesto por: -Estar comedor. -Cocina integrada. -Baño completo zonificado. -Dormitorio principal con placard. Posee detalles de calidad como: -Pisos de cerámico. -Aberturas de aluminio. -Sanitarios y muebles de excelente calidad y terminaciones. -Muy buena luz y ventilación natural. El complejo cuenta con los siguientes amenities: -Sum. -Pileta semiolímpica. -Snack bar. -Gym cardio. -Quinchos equipados-Seguridad 24 horas. -Solarium. -Plaza social. -Mercado barrial. -Cowork. importante: La presente publicación está sujeta a disponibilidad. La información es meramentereferencial. Los datos no constituyen oferta alguna y se encuentran sujetos a la confirmación delpropietario, por lo que los términos no resultan vinculantes entre las partes. La operación que se desea llevar a cabo se encuentra sujeta a disponibilidad de contacto con la inmobiliaria. Las fotos son a modo ilustrativo y no necesariamente se corresponden con la unidad publicada. villa allende – Rio de Janeiro 1725. Torre 1. Of. 11 – Bernardo González Beretta. Tel: Ver datos. Ver datos",Contactar,2.0,WhatsApp,,,,,,,,,,1,0,0,1,54365124
/propiedades/clasificado/veclapin-venta-departamento-1-dorm.-con-balcon-en-nueva-56961454.html?n_src=Listado&n_pills=Quincho&n_pg=31&n_pos=26,92960,USD,,,67.0,1.0,1.0,"Nueva Córdoba, Córdoba","Te invitamos a conocer: lanín 15 en Barrio Nueva Córdoba, sobre Blvr. Arturo Illia 560, un exclusivo emprendimiento con departamentos a la venta. El mismo, está compuesto por 2 torres idénticas (frente- contra frente) separadas por un gran patio. Características destacables: 1 Local comercial en planta baja62 Departamentos de 1 dormitorio8 Departamentos de 2 dormitorios4 Dúplex de 1 dormitorio y 1 escritorioCaracterísticas técnicas: Ingreso de jerarquía, con revestimientos de madera, mármol y porcelanato. Pisos de porcelanato en estar comedor y dormitorios. Puertas e interiores de placares. Aberturas de máxima calidad. Instalación para aire acondicionado. 4 asesores con cabinas de acero inoxidable, con puertas automáticas. Pisos y revestimientos cerámicos en baños y cocinasMesada de granito con bacha de acero inoxidable y grifería monocomando. Baños completos con artefactos sanitarios y griferías monocomando. Portero Eléctrico inteligente. Paredes enduídas en yeso, con molduras. Cocina equipada con muebles bajo mesada y alacena en melanina con terminaciones en aluminio. Cañería para teléfono, tv e Internet. Amenities2 Quinchos conectados entre sí con una expansión de verde naturalLavandería de uso común2 Salones de usos múltiples (sum) 1 Laundry de uso común en subsueloUbicación y entorno: Ubicado en un punto estratégico de la ciudad, en el límite entre el centro y el distrito joven de Nueva córdobaUn lugar ideal para disfrutar de la comodidad y conveniencia que te mereces. ¡Aquí encontrarás lo que buscas, sin tener que renunciar a nada! La información detallada es exclusiva de taiana propiedades y es susceptible a modificación sin previo aviso. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos, referenciales y no contractuales. Los precios enunciados son meramente orientativos y están sujetos a modificación sin previo aviso, como así también su disponibilidad. -",Contactar,2.0,WhatsApp,,,,,,,,,,0,0,1,0,56961454
/propiedades/clasificado/veclapin-excelente-depto-1d-ext-c-balc-y-escritura-en-nva-cba-56309420.html?n_src=Listado&n_pills=Luminoso&n_pg=31&n_pos=27,85000,USD,80000,$,50.0,1.0,1.0,"Nueva Córdoba, Córdoba","Con-Trato Presenta: depto. 1D externo con balcón Y escritura con excelente ubicación en nva. Cba. Ubicación: Paraná 441- Nueva CórdobaEl inmueble cuenta con las siguientes comodidades: • Living comedor amplio, luminoso y con salida al balcón externo a Paraná. • Cocina Separada totalmente equipada con alacena y bajo mesada y ventilación natural. • Dormitorio muy generoso c/piso de parquet y placard con interiores, amplia ventana en ochava con persianas de madera. • Baño completo Impecable! • Balcón a la calle• escrituraexpensas: $95. 000Con contrato vigente hasta 31/07/2026 Renta: $490M y ajuste cada 3 meses por ipccoordinamos una visita a este espectacular dpto? .. Esperamos tu llamado!",Contactar,2.0,WhatsApp,,,,,,,,,,0,1,0,1,56309420
/propiedades/clasificado/veclapin-venta-departamento-1-dorm.-en-nueva-cordoba-58718962.html?n_src=Listado&n_pills=Luminoso&n_pg=31&n_pos=28,134000,USD,,,72.0,1.0,1.0,"Nueva Córdoba, Córdoba","Te invitamos a conocer: En barrio Nueva Cordoba, sobre calle Ambrosio Olmos al 700 edificio de departamentos Ignea 15 en venta. Características destacables: 4 locales comerciales en pb57 departamentos de 1 dormitorio28 departamentos de 1y ½. Dormitorios3 departamentos de 2 dormitorios con terraza, 2 subsuelos de cocheras. Características de los departamentos: Unidades con kitchenette o cocinas (según tipología) Mesada de granito en todas las tipologíasDormitorios con frente de placardAberturas de aluminioPuertas madera mdfbaños con vanitorysPrevision para A/A en todas las tipologíasExcelente ubicación sobre Av. Ambrosio Olmos al 700 a pocos metros del Parque las Tejas, Ciudad Universitaria; próximo a Plaza España y a minutos del centro de la ciudad. La información detallada es exclusiva de taiana propiedades y es susceptible a modificación sin previo aviso. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos, referenciales y no contractuales. Los precios enunciados son meramente orientativos y están sujetos a modificación sin previo aviso, como así también su disponibilidad. -",Contactar,3.0,WhatsApp,,,,,,,,,,0,0,0,0,58718962
/propiedades/clasificado/veclapin-venta-departamento-a-estrenar-en-torre-aurus-58626436.html?n_src=Listado&n_pills=Luminoso&n_pg=31&n_pos=29,160000,USD,,,65.0,1.0,1.0,"Nueva Córdoba, Córdoba","Te invitamos a conocer: En barrio Nueva Cordoba, sobre calle Velez Sarsfield al 600 edificio de departamentos Torre Aurus en venta. Características destacables: 2 torres con 97 departamentosDepartamentos de 1, 2 y 3 dormitorios en venta. Cocinas amobladas. Terminaciones de primera calidadBalcones en todos los departamentos (según tipología) Carpintería exterior de aluminio. Departamentos externos con vidrios dvh. Living y comedor: piso de porcelanato. Calefacción: Pre instalación de caldera dual para radiadores (según tipología). Equipamiento baños: artefactos sanitarios de primera calidad, grifería de bronce cromado de primera marca. Pre instalación de telefonía y aire acondicionado. Aménities: PiscinaSolariumsumespacio de CoworkingGimnasioCocheras para uso privado y comercialLa información detallada es exclusiva de taiana propiedades y es susceptible a modificación sin previo aviso. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos, referenciales y no contractuales. Los precios enunciados son meramente orientativos y están sujetos a modificación sin previo aviso, como así también su disponibilidad. -",Contactar,3.0,WhatsApp,,,,,,,,,,0,0,0,0,58626436
/propiedades/clasificado/veclapin-venta-departamento-1-dorm-frente-escritura-58511613.html?n_src=Listado&n_pg=31&n_pos=30,75000,USD,60000,$,45.0,1.0,1.0,"Nueva Córdoba, Córdoba",Castiñeira Salguero Gestion Inmobiliaria vende departamento de 1 dormitorio en excelente ubicación en Barrio Nueva Córdoba. El departamento cuenta con las siguientes características;-1 Dormitorio-Balcón-escritura-frente-Cocina semi separada amplia-Living comedor amplio-Baño completo,Contactar,2.0,,,,,,,,,,,0,0,0,0,58511613
/propiedades/clasificado/veclapin-venta-depto-1-dorm-al-lado-de-ciudad-universitaria-con-54855120.html?n_src=Listado&n_pills=Luminoso&n_pg=32&n_pos=1,125000,USD,,,72.0,1.0,1.0,"Nueva Córdoba, Córdoba","Exclusivo departamento a estrenar en Palatinus TrejoTaiana Propiedades te presenta una oportunidad única: un departamento en la mejor ubicación de Nueva Córdoba. Características del departamento: - 1 dormitorio con placard con interiores- Placard en pasilllo- Cocina americana con bajo mesada y alacena- Living-comedor con salida al balcón- 1 Baño completo- BalcónPalatinus Trejo: - Seguridad- Cocheras disponibles- Terminaciones y detalles de primera calidad- Ascensores de primera calidad y de alta velocidad- Vistas destacables del corazón de Nueva Córdoba - Locales comerciales en planta bajaEntorno y localización- Al lado de ciudad universitaria y del corazón de Güemes- Acceso a puntos culturales de la ciudad* Las imágenes son a modo de referencia. Contáctanos hoy mismo y agendá una visita. La información detallada es exclusiva de taiana propiedades y es susceptible a modificación sin previo aviso. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos, referenciales y no contractuales. Los precios enunciados son meramente orientativos y están sujetos a modificación sin previo aviso, como así también su disponibilidad. -",Contactar,2.0,WhatsApp,,,,,,,,,,1,0,0,1,54855120
/propiedades/clasificado/veclapin-venta-pre-lanzamiento-1dor-nva-cba-55174112.html?n_src=Listado&n_pills=Luminoso&n_pg=32&n_pos=2,123481,USD,,,58.0,1.0,1.0,"Nueva Córdoba, Córdoba","Te invitamos a conocer: Lanin 14 en barrio Nueva Córdoba, sobre Bv. Illia 335, un exclusivo edificio de departamentos en venta. características destacables: Departamentos de 1, 1 y ½ y 2 dormitorios en venta. Cocinas sectorizadasEspacios amplios y modernosBaños completosBalcón o terraza según tipología. Características técnicas: Ingreso de jerarquía revestido en madera, mármol y porcelanato. Dos ascensores con cabinas de acero inoxidable y puertas automáticas. Portero eléctrico inteligente. Pisos de porcelanato en estar comedor y dormitorios. Paredes enduídas en yeso, con molduras. Puertas e interiores de placares. Carpintería de pvc con dvh (doble vidriado hermético). Cocinas equipadas con muebles bajo mesada y alacena en melamina con terminaciones en aluminio. Mesada de granito con bacha de acero inoxidable y grifería monocomando. Baños completos con artefactos sanitarios y griferías monocomando. Instalación preparada para aire acondicionado. Cañería para teléfono, tv e internet. Ubicación y entorno: Lanin 14 se emplaza en una de las zonas más dinámicas de la ciudad, donde la ciudad fluye y se reinventa constantemente. La ubicación estratégica te pone a tu alcance todo lo que necesitas para tu bienestar, con fácil acceso a avenidas principales y a pocos minutos de puntos clave como el Paseo del Buen Pastor. La información detallada es exclusiva de taiana propiedades y es susceptible a modificación sin previo aviso. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos, referenciales y no contractuales. Los precios enunciados son meramente orientativos y están sujetos a modificación sin previo aviso, como así también su disponibilidad. -",Contactar,2.0,WhatsApp,,,,,,,,,,0,0,0,0,55174112
/propiedades/clasificado/veclapin-descuento-pago-contado-posesion-inmediata-ultimas-58703132.html?n_src=Listado&n_pills=SUM&n_pg=32&n_pos=3,96000,USD,,,60.0,1.0,1.0,"Nueva Córdoba, Córdoba","Inmobiliaria liprandi, te ofrece: Ubicado sobre av. Vélez Sarsfield en Barrio Nueva Córdoba, próximo a los principales parques, polo gastronómico – cultural de la ciudad y la Universidad de Córdoba - ideal inversor. A estrenar - posesion inmediata. escucha propuestas. Frente con balcon. Living Comedor, Con salida al Balcon. Cocina integrada, completa, con mueble bajo mesada y alacena. Dormitorio con placard y Baño en suite. Salida al balcon. amenities: Terraza con piscina y solárium con vistas a la ciudad. sum cerrado equipado con asadores. - consultanos -.",Contactar,2.0,WhatsApp,,,,,,,,,,1,0,0,1,58703132
/propiedades/clasificado/veclapin-departamento-en-nueva-cordoba-de-un-dormitorio-en-58108805.html?n_src=Listado&n_pills=Luminoso&n_pg=32&n_pos=4,70000,USD,80000,$,40.0,1.0,1.0,"Nueva Córdoba, Córdoba","Cabalen propiedades ofrece en venta departamento en Nueva Córdoba, sobre boulevard Chacabuco esquina Obispo Oro, a dos cuadras del paseo de Buen Pastor, Plaza España, Patio Olmos, el mismo cuenta con las siguientes características: - Un dormitorio con placard - Un baño completo - Living/ comedor - Cocina separada *Actualmente alquilado*",Contactar,2.0,WhatsApp,,,,,,,,,,0,1,1,1,58108805
/propiedades/clasificado/veclapin-venta-departamento-1-dorm.-rodas-oro-nueva-cordoba-55827478.html?n_src=Listado&n_pills=Pileta&n_pg=32&n_pos=5,Consultar precio,,,,87.0,1.0,1.0,"Nueva Córdoba, Córdoba","Te invitamos a conocer este departamento en venta, en el edificio rodas oro ubicado en barrio nueva córdoba. &quot;Un nuevo concepto de desarrollo inmobiliario donde se fusionan el modernismo y la funcionalidad&quot;Cuenta con 12 pisos 24 Unidades y un local comercialCon unidades de 1 dormitorio Características destacables: 1 dormitorioCocinaLiving Comedor1 Baño Completo1 ToiletteBalcónTerraza cubiertaamenitis: GimnasioQuinchoPileta climatizadaLocal comercialUbicado en barrio Nueva Córdoba, sobre la calle Obispo Oro 300Su ubicación estratégica lo convierte en un lugar ideal para disfrutar una estadía en un barrio tradicional y pintoresco. En las cercanías de Plaza España, Parque de las Tejas, y Ciudad Universitaria, que cuenta con las siguientes universidades: unc, utn, Facultad de odontología, agropecuaria y de lengua, sigo xxi, ucc. Con rápido acceso a transporte público y vías de conexión al resto de la ciudadImagina vivir en una ubicación estratégica, donde todo lo que necesitas está a tu alcance. Comercios, Escuelas, sanatorios, Cines y Parques, todo a pocos minutos de tu hogar. Un lugar ideal para disfrutar de la comodidad y conveniencia que te mereces. ¡Aquí encontrarás lo que buscas, sin tener que renunciar a nada! La información detallada es exclusiva de taiana propiedades y es susceptible a modificación sin previo aviso. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos, referenciales y no contractuales. Los precios enunciados son meramente orientativos y están sujetos a modificación sin previo aviso, como así también su disponibilidad. -",Contactar,2.0,WhatsApp,,,,,,,,,,0,0,0,0,55827478
/propiedades/clasificado/veclapin-departamento-1-dormitorio-en-nueva-cordoba-ideal-para-57880556.html?n_src=Listado&n_pills=Encargado&n_pg=32&n_pos=6,83682,USD,,,55.0,1.0,1.0,"Nueva Córdoba, Córdoba","Guarida X | Inversión Inteligente en el Corazón de Nueva Córdoba¡Tu próxima inversión segura está acá! Hdh propiedades te presenta Guarida X, un desarrollo moderno con proyección premium en la zona de mayor demanda de la ciudad. ¿Por qué elegir Guarida X? Ubicación Estratégica: En el epicentro de Nueva Córdoba, rodeado de universidades, polos comerciales y gastronómicos. Unidades Exclusivas: 57 departamentos de 1 dormitorio, todos externos. Confort Natural: Diseño pensado para máxima iluminación y ventilación natural. Calidad Superior: Terminaciones de alta gama y espacios funcionales. Comodidad: Cocheras opcionales en subsuelo (un activo escaso en la zona). Ideal para: Renta temporal o tradicional (alta rotación garantizada). Vivienda para estudiantes o jóvenes profesionales. Un desarrollo distinto para un ritmo de vida moderno. ¡Consultanos hoy! Tenemos opciones de financiación a tu medida y lista de precios actualizada. ¿Querés conocerlo? Escribinos ahora y coordinamos una reunión.",Contactar,3.0,WhatsApp,,,,,,,,,,0,0,0,0,57880556
